Unit Type,Number,DATE,Situation,Type_D,Weight_D,Weight_ND,Type_ND,CU_KIND,Fraction_Division,ORIG_FID,POINT_X,POINT_Y
Inf Div,161,8/20/1941 0:00,0,INF,3,,,1,,1343,32.72620643,55.12855701
Inf Div,161,8/21/1941 0:00,0,INF,3,,,1,,1047,32.69965519,55.15312665
Inf Div,161,8/23/1941 0:00,0,INF,3,,,1,,1379,32.70652099,55.17834147
Inf Div,161,8/24/1941 0:00,0,INF,3,,,1,,97,32.41559565,55.1327779
Inf Div,161,9/2/1941 0:00,0,INF,,1,Elems,0,,782,32.68499855,55.28788173
Inf Div,161,9/2/1941 0:00,0,INF,,1,Elems,0,,784,32.74179574,55.12085452
Inf Div,161,9/2/1941 0:00,1,INF,,1,Elems,0,,786,32.62776831,55.09612658
Inf Div,161,9/2/1941 0:00,0,INF,,1,Elems,0,,80,32.4065691,55.10855351
Inf Div,161,9/4/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1421,32.73441621,55.12310399
Inf Div,161,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,220,32.43887276,55.10722774
Inf Div,161,9/6/1941 0:00,0,INF,3,,,1,,138,32.21026354,55.20020255
Inf Div,161,9/8/1941 0:00,0,INF,3,,,1,,236,32.26811734,55.15849427
Inf Div,161,9/10/1941 0:00,0,INF,3,,,1,,8,32.27331479,55.04173393
Inf Div,162,7/24/1941 0:00,0,INF,,1,Elems,0,,651,28.76717933,53.0399685
Inf Div,162,7/26/1941 0:00,0,INF,3,,,1,,269,26.74740051,53.08757541
Inf Div,162,7/27/1941 0:00,0,INF,3,,,1,,535,28.82167953,52.99236108
Inf Div,162,7/29/1941 0:00,0,INF,3,,,1,,275,28.59564768,53.07400452
Inf Div,162,7/30/1941 0:00,0,INF,3,,,1,,175,28.63845756,53.08600376
Inf Div,162,8/1/1941 0:00,1,INF,3,,,1,,529,28.46780233,52.95798986
Inf Div,162,8/2/1941 0:00,1,INF,3,,,1,,549,28.47002327,52.95773782
Inf Div,162,8/2/1941 0:00,0,INF,,1,Elems,0,,551,28.71229526,52.88994675
Inf Div,162,8/6/1941 0:00,0,INF,3,,,1,,181,28.60519856,52.89725751
Inf Div,162,8/12/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,44,29.19950964,53.06103224
Inf Div,162,8/12/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,483,29.22936824,53.14314794
Inf Div,162,8/12/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,484,28.91610491,53.10240004
Inf Div,162,8/12/1941 0:00,1,INF,3,,,1,,517,29.47689727,53.30118075
Inf Div,162,8/14/1941 0:00,1,INF,3,,,1,,31,29.82356544,53.5311905
Inf Div,162,8/18/1941 0:00,1,INF,3,,,1,,18,30.98085247,53.51236467
Inf Div,162,8/20/1941 0:00,1,INF,3,,,1,,45,31.27065153,53.53582062
Inf Div,162,8/21/1941 0:00,1,INF,3,,,1,,32,31.6185374,53.67792422
Inf Div,162,8/23/1941 0:00,1,INF,3,,,1,,46,32.15461594,53.73152248
Inf Div,162,8/24/1941 0:00,0,INF,3,,,1,,472,32.10867948,53.74026903
Inf Div,162,9/2/1941 0:00,0,INF,3,,,1,,788,32.16382346,54.85843776
Inf Div,162,9/2/1941 0:00,0,INF,3,,,1,,789,32.03564495,54.79806825
Inf Div,162,9/4/1941 0:00,0,INF,3,,,1,,495,32.16424333,54.8457517
Inf Div,162,9/6/1941 0:00,0,INF,3,,,1,,137,32.27803079,54.88643259
Inf Div,162,9/8/1941 0:00,0,INF,3,,,1,,1452,32.67223958,54.97253283
Inf Div,162,9/10/1941 0:00,0,INF,3,,,1,,570,32.67550329,54.85440427
Inf Div,167,7/11/1941 0:00,1,INF,3,,,1,,1094,27.55685593,53.21322386
Inf Div,167,7/12/1941 0:00,1,INF,3,,,1,,1509,28.71248859,53.32147635
Inf Div,167,7/13/1941 0:00,1,INF,3,,,1,,802,28.91802756,53.41738519
Inf Div,167,7/15/1941 0:00,1,INF,3,,,1,,1130,28.93159993,53.23497086
Inf Div,167,7/16/1941 0:00,1,INF,3,,,1,,1540,29.01848643,53.27638011
Inf Div,167,7/17/1941 0:00,1,INF,3,,,1,,653,29.01924114,53.27996765
Inf Div,167,7/17/1941 0:00,0,INF,3,,,1,,51,26.99843847,54.2749399
Inf Div,167,7/19/1941 0:00,1,INF,3,,,1,,1578,29.13344351,53.18037868
Inf Div,167,7/20/1941 0:00,0,INF,3,,,1,,98,29.4063192,53.12449482
Inf Div,167,7/22/1941 0:00,1,INF,3,,,1,,40,29.69169839,53.26989353
Inf Div,167,7/24/1941 0:00,0,INF,3,,,1,,459,29.68098,53.24274109
Inf Div,167,7/26/1941 0:00,0,INF,3,,,1,,502,29.66163255,53.25280332
Inf Div,167,7/27/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,904,29.91582908,53.12932358
Inf Div,167,7/27/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,104,29.68446084,53.02190904
Inf Div,167,7/27/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,105,29.67168389,53.12719855
Inf Div,167,7/29/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1652,29.91503493,53.145372
Inf Div,167,7/29/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,280,29.68878966,53.02850488
Inf Div,167,7/29/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,281,29.67340069,53.13451271
Inf Div,167,7/30/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1208,29.92604658,53.14663558
Inf Div,167,7/30/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,172,29.67975809,53.14136658
Inf Div,167,7/30/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,173,29.6952114,53.03651228
Inf Div,167,8/1/1941 0:00,0,INF,3,,,1,,692,29.92132016,53.17113074
Inf Div,167,8/1/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,16,29.43613975,54.36002759
Inf Div,167,8/1/1941 0:00,1,INF,,1,Elems,0,,694,29.818538,53.36960755
Inf Div,167,8/2/1941 0:00,1,INF,3,,,1,,1471,29.81802257,53.39538474
Inf Div,167,8/4/1941 0:00,0,INF,3,,,1,,951,30.15502487,53.26746205
Inf Div,167,8/6/1941 0:00,0,INF,3,,,1,,1242,30.19639599,53.26323986
Inf Div,167,8/10/1941 0:00,0,INF,3,,,1,,32,30.72041917,53.47106008
Inf Div,167,8/12/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1297,30.75060412,53.31031935
Inf Div,167,8/12/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,195,30.74083746,53.43090291
Inf Div,167,8/14/1941 0:00,1,INF,3,,,1,,1026,30.95830267,52.92704509
Inf Div,167,8/24/1941 0:00,1,INF,3,,,1,,829,32.29094353,53.00426459
Inf Div,167,9/2/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,76,33.16306124,53.00106174
Inf Div,167,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1398,33.54509986,52.92857867
Inf Div,167,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1400,33.55537711,53.03792803
Inf Div,167,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,216,33.20475685,53.00278494
Inf Div,167,9/6/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1065,33.47052341,53.00973549
Inf Div,167,9/6/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,129,33.18835267,53.00869463
Inf Div,167,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1437,33.49890289,53.01793382
Inf Div,167,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1467,33.50796039,52.9293851
Inf Div,167,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,230,33.2152879,53.01866278
Inf Div,167,9/10/1941 0:00,0,INF,3,,,1,,557,33.46381317,52.96515745
Inf Div,183,8/24/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,454,27.75144887,55.90519881
Inf Div,183,9/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,19,29.40336584,56.33591928
Inf Div,183,9/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,20,29.65873829,56.13268077
Inf Div,183,9/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,21,29.91509514,56.03013079
Inf Div,183,9/4/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,47,29.39975667,56.33226625
Inf Div,183,9/4/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,48,30.28756103,55.89021466
Inf Div,183,9/4/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,49,29.93204606,56.03106304
Inf Div,183,9/6/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,33,31.0961409,55.61415494
Inf Div,183,9/6/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,34,30.6667661,55.7478194
Inf Div,183,9/8/1941 0:00,1,INF,,1,Elems,0,,50,31.45318596,55.22816706
Inf Div,183,9/8/1941 0:00,1,INF,,1,Elems,0,,51,31.40937821,55.42076596
Inf Div,183,9/8/1941 0:00,0,INF,,1,Elems,0,,498,30.92257691,55.00037874
Inf Div,183,9/8/1941 0:00,0,INF,,1,Elems,0,,499,31.96175137,54.88822215
Inf Div,183,9/10/1941 0:00,0,INF,,1,Elems,0,<Null>,453,31.4599763,55.15870341
Inf Div,183,9/10/1941 0:00,0,INF,,1,Elems,0,<Null>,454,31.16268459,54.96067983
Inf Div,191,7/13/1941 0:00,0,INF,3,,,1,,800,28.22597094,53.24974496
Inf Div,197,7/11/1941 0:00,1,INF,3,,,1,,463,26.33353217,53.11557816
Inf Div,197,7/12/1941 0:00,1,INF,3,,,1,,476,26.91118739,53.62569168
Inf Div,197,7/13/1941 0:00,1,INF,3,,,1,,22,27.00678778,53.64271316
Inf Div,197,7/15/1941 0:00,1,INF,3,,,1,,469,27.46470191,53.86047208
Inf Div,197,7/16/1941 0:00,0,INF,3,,,1,,6,27.42586186,53.81018076
Inf Div,197,7/17/1941 0:00,1,INF,3,,,1,,459,28.01192997,54.03835312
Inf Div,197,7/17/1941 0:00,1,INF,3,,,1,,460,28.01215069,54.0378589
Inf Div,197,7/19/1941 0:00,1,INF,5,,,1,,481,28.90425998,54.29032546
Inf Div,197,7/20/1941 0:00,1,INF,3,,,1,,453,29.48220819,54.34511235
Inf Div,197,7/22/1941 0:00,1,INF,,2,Masse,0,,472,30.1573327,54.27846333
Inf Div,197,7/22/1941 0:00,1,INF,,1,Elems,0,,473,30.42604406,54.51226208
Inf Div,197,7/24/1941 0:00,0,INF,3,,,1,,457,30.50025238,54.21252444
Inf Div,197,7/26/1941 0:00,1,INF,3,,,1,,524,31.36489406,54.20326892
Inf Div,197,7/27/1941 0:00,1,INF,3,,,1,,917,31.78263343,54.24272123
Inf Div,197,7/27/1941 0:00,1,INF,,1,FWD DET,0,,918,32.11934566,54.18518604
Inf Div,197,7/29/1941 0:00,1,INF,3,,,1,,1662,32.07187689,54.15793807
Inf Div,197,7/30/1941 0:00,1,INF,3,,,1,,1217,32.21086233,54.21066516
Inf Div,197,8/1/1941 0:00,0,INF,3,,,1,,704,32.47305515,54.06792124
Inf Div,197,8/2/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1482,32.64940375,54.04245502
Inf Div,197,8/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1483,32.5041984,54.14450939
Inf Div,197,8/4/1941 0:00,1,INF,3,,,1,,962,32.61360179,54.08879991
Inf Div,197,8/6/1941 0:00,1,INF,3,,,1,,1250,32.76406928,54.05958613
Inf Div,197,8/6/1941 0:00,0,INF,3,,,1,,1254,32.77526113,54.00070962
Inf Div,197,8/10/1941 0:00,0,INF,3,,,1,,598,33.06464222,53.67804239
Inf Div,197,8/10/1941 0:00,1,INF,,1,FWD DET,0,,596,33.43534113,53.59493908
Inf Div,197,8/12/1941 0:00,0,INF,3,,,1,,1306,33.06965431,53.69171259
Inf Div,197,8/12/1941 0:00,1,INF,,1,FWD DET,0,,1304,33.44055578,53.60887367
Inf Div,197,8/14/1941 0:00,1,INF,3,,,1,,1016,33.25380051,54.05325408
Inf Div,197,8/18/1941 0:00,0,INF,3,,,1,,731,33.3392982,54.10063786
Inf Div,197,8/20/1941 0:00,0,INF,3,,,1,,1332,33.32704543,54.11008966
Inf Div,197,8/20/1941 0:00,0,INF,3,,,1,,1333,33.43375406,54.03102044
Inf Div,197,8/21/1941 0:00,0,INF,3,,,1,,225,33.24581812,54.00611965
Inf Div,197,8/21/1941 0:00,0,INF,3,,,1,,1034,33.45532345,54.00482286
Inf Div,197,8/21/1941 0:00,0,INF,3,,,1,,1035,33.34650799,54.11527458
Inf Div,197,8/21/1941 0:00,0,INF,3,,,1,,1036,33.15643892,54.22888636
Inf Div,197,8/21/1941 0:00,0,INF,3,,,1,,1037,33.04610381,54.30337662
Inf Div,197,8/23/1941 0:00,0,INF,3,,,1,,1364,33.3780546,54.11278797
Inf Div,197,8/24/1941 0:00,0,INF,3,,,1,,833,33.4411824,54.05032412
Inf Div,197,8/24/1941 0:00,0,INF,3,,,1,,834,33.36150098,54.12787804
Inf Div,197,9/2/1941 0:00,0,INF,3,,,1,,762,33.3374976,54.07850199
Inf Div,197,9/4/1941 0:00,0,INF,3,,,1,,1407,33.37559411,54.07907707
Inf Div,197,9/6/1941 0:00,0,INF,3,,,1,,1070,33.31275109,54.09374504
Inf Div,197,9/8/1941 0:00,0,INF,3,,,1,,1443,33.36570045,54.06917426
Inf Div,197,9/10/1941 0:00,0,INF,3,,,1,,561,33.37074675,53.97438264
Inf Div,206,7/12/1941 0:00,0,INF,3,,,1,,1529,28.62760092,55.62226425
Inf Div,206,7/13/1941 0:00,0,INF,3,,,1,,816,28.58372194,55.57153239
Inf Div,206,7/15/1941 0:00,0,INF,3,,,1,,1142,28.65757518,55.6178214
Inf Div,206,7/19/1941 0:00,1,INF,3,,,1,,1599,29.17618692,55.67831537
Inf Div,206,7/20/1941 0:00,1,INF,3,,,1,,872,29.39852025,55.83361889
Inf Div,206,7/24/1941 0:00,1,INF,3,,,1,,628,30.0422394,56.07103733
Inf Div,206,7/26/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1639,30.63539006,56.04008713
Inf Div,206,7/26/1941 0:00,1,INF,,2,Masse,0,3-Feb,1642,30.46297657,56.0944136
Inf Div,206,7/27/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,934,30.73316645,55.98804854
Inf Div,206,7/27/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,935,30.63594775,56.10816332
Inf Div,206,7/29/1941 0:00,1,INF,3,,,1,,1680,30.83165491,56.12180589
Inf Div,206,7/30/1941 0:00,0,INF,3,,,1,,1232,30.92667854,56.09162236
Inf Div,206,8/1/1941 0:00,0,INF,3,,,1,,719,30.92106715,56.13114008
Inf Div,206,8/2/1941 0:00,0,INF,3,,,1,,1500,30.8784253,56.11134912
Inf Div,206,8/4/1941 0:00,0,INF,3,,,1,,982,30.86932048,56.08766071
Inf Div,206,8/6/1941 0:00,0,INF,3,,,1,,1279,30.84287483,56.13259438
Inf Div,206,8/10/1941 0:00,0,INF,3,,,1,,613,30.84136159,56.18041918
Inf Div,206,8/12/1941 0:00,0,INF,3,,,1,,1323,30.93167016,56.13210722
Inf Div,206,8/14/1941 0:00,0,INF,3,,,1,,996,30.94800797,56.12159197
Inf Div,206,8/18/1941 0:00,0,INF,3,,,1,,751,30.90023731,56.1635816
Inf Div,206,8/20/1941 0:00,0,INF,3,,,1,,1354,30.91022337,56.15713895
Inf Div,206,8/21/1941 0:00,0,INF,3,,,1,,1057,30.7903216,56.16404553
Inf Div,206,8/23/1941 0:00,0,INF,3,,,1,,1390,30.88592589,56.16061604
Inf Div,206,8/24/1941 0:00,0,INF,3,,,1,,857,30.84310012,56.19059262
Inf Div,206,9/2/1941 0:00,0,INF,3,,,1,,774,31.99759275,56.10087638
Inf Div,206,9/4/1941 0:00,0,INF,3,,,1,,1429,31.99013656,56.06191377
Inf Div,206,9/6/1941 0:00,0,INF,3,,,1,,1088,31.87060799,56.08491874
Inf Div,206,9/8/1941 0:00,0,INF,3,,,1,,1462,31.99102794,56.12948044
Inf Div,206,9/10/1941 0:00,0,INF,3,,,1,,579,31.99386192,56.04530318
Inf Div,208,7/16/1941 0:00,1,INF,3,,,1,,1551,28.63227449,55.60826842
Inf Div,208,7/22/1941 0:00,1,INF,3,,,1,,1168,29.7487197,56.08300572
Inf Div,221,9/4/1941 0:00,0,INF,3,,,1,,208,28.27802072,53.02635555
Inf Div,221,9/8/1941 0:00,0,INF,3,,,1,,222,28.31793296,53.0225501
Inf Div,221,9/8/1941 0:00,0,INF,3,,,1,,223,28.38051604,53.40296535
Inf Div,221,9/8/1941 0:00,0,INF,3,,,1,,225,26.83916672,54.35712562
Inf Div,251,7/11/1941 0:00,0,INF,3,,,1,,481,27.68137292,55.87578499
Inf Div,251,7/12/1941 0:00,1,INF,3,,,1,,57,27.93297623,55.8924351
Inf Div,251,7/15/1941 0:00,1,INF,3,,,1,,1146,28.57519938,55.93869149
Inf Div,251,7/16/1941 0:00,0,INF,3,,,1,,1556,28.80849895,56.01358026
Inf Div,251,7/17/1941 0:00,0,INF,3,,,1,,667,28.94470993,56.07017907
Inf Div,251,7/19/1941 0:00,1,INF,3,,,1,,1603,29.61591671,56.16865404
Inf Div,251,7/22/1941 0:00,1,INF,3,,,1,,1167,29.7960382,56.12594244
Inf Div,251,7/24/1941 0:00,1,INF,3,,,1,,635,29.86120338,56.31223574
Inf Div,251,7/26/1941 0:00,1,INF,3,,,1,,1644,30.28002336,56.35599255
Inf Div,251,7/27/1941 0:00,1,INF,3,,,1,,938,30.16806852,56.33054932
Inf Div,251,7/29/1941 0:00,1,INF,3,,,1,,1683,30.38977736,56.26196063
Inf Div,251,7/30/1941 0:00,1,INF,3,,,1,,1235,30.41336937,56.26602103
Inf Div,251,8/1/1941 0:00,1,INF,3,,,1,,722,30.43142511,56.27698742
Inf Div,251,8/2/1941 0:00,1,INF,3,,,1,,1503,30.40352871,56.25424552
Inf Div,251,8/4/1941 0:00,0,INF,3,,,1,,986,30.46145572,56.28031921
Inf Div,251,8/6/1941 0:00,0,INF,3,,,1,,1282,30.46422054,56.29283011
Inf Div,251,8/10/1941 0:00,0,INF,3,,,1,,616,30.51774974,56.23691039
Inf Div,251,8/12/1941 0:00,0,INF,3,,,1,,1327,30.52522822,56.24043832
Inf Div,251,8/14/1941 0:00,0,INF,3,,,1,,993,30.53797306,56.23536471
Inf Div,251,8/18/1941 0:00,0,INF,3,,,1,,753,30.55067985,56.25734208
Inf Div,251,8/20/1941 0:00,0,INF,3,,,1,,1356,30.55328016,56.2524575
Inf Div,251,8/21/1941 0:00,0,INF,3,,,1,,1059,30.49269255,56.27542422
Inf Div,251,8/23/1941 0:00,0,INF,3,,,1,,1392,30.52108603,56.26043755
Inf Div,251,8/24/1941 0:00,0,INF,3,,,1,,861,30.52625169,56.26151593
Inf Div,251,9/2/1941 0:00,1,INF,3,,,1,,768,31.88865841,56.67086339
Inf Div,251,9/4/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1433,32.27384709,56.64322727
Inf Div,251,9/4/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1434,31.98812196,56.7586065
Inf Div,251,9/6/1941 0:00,1,INF,3,,,1,,1093,32.13197061,56.71799141
Inf Div,251,9/8/1941 0:00,1,INF,3,,,1,,1465,32.20681246,56.67823859
Inf Div,251,9/10/1941 0:00,1,INF,3,,,1,,582,32.24401004,56.66204319
Inf Div,252,7/11/1941 0:00,0,INF,3,,,1,,283,25.72149327,53.12346935
Inf Div,252,7/29/1941 0:00,0,INF,,2,Masse,0,,1649,27.12346504,53.38915627
Inf Div,252,7/29/1941 0:00,0,INF,,1,Elems,0,,276,27.95119923,53.07020008
Inf Div,252,7/30/1941 0:00,0,INF,,2,Masse,0,,286,27.4018998,53.09616199
Inf Div,252,7/30/1941 0:00,0,INF,,1,Elems,0,,174,27.98545012,53.07368015
Inf Div,252,8/1/1941 0:00,1,INF,,1,Elems,0,,526,27.00254894,53.16462204
Inf Div,252,8/1/1941 0:00,1,INF,,1,Elems,0,,527,27.40698337,53.07843375
Inf Div,252,8/1/1941 0:00,0,INF,,1,Elems,0,,56,27.96998944,53.0622279
Inf Div,252,8/2/1941 0:00,1,INF,3,,,1,,548,27.5167158,53.07492405
Inf Div,252,8/2/1941 0:00,0,INF,,1,Elems,0,,240,27.97851502,53.06161989
Inf Div,252,9/2/1941 0:00,0,INF,,1,Elems,0,,466,32.93151872,53.98003711
Inf Div,252,8/4/1941 0:00,0,INF,3,,,1,,946,29.97061392,53.1060577
Inf Div,252,8/4/1941 0:00,0,INF,3,,,1,,947,29.93447781,53.17760854
Inf Div,252,8/4/1941 0:00,0,INF,3,,,1,,948,29.92736732,53.21157559
Inf Div,252,8/4/1941 0:00,0,INF,3,,,1,,949,29.92014509,53.24491836
Inf Div,252,8/4/1941 0:00,0,INF,3,,,1,,950,29.91790712,53.27824772
Inf Div,252,8/4/1941 0:00,0,INF,3,,,1,,112,27.5226195,53.01478949
Inf Div,252,8/8/1941 0:00,0,INF,3,,,1,,108,27.52741455,53.01456904
Inf Div,252,8/10/1941 0:00,0,INF,3,,,1,,617,30.48605763,56.30662871
Inf Div,252,8/10/1941 0:00,0,INF,,1,FWD DET,0,,282,28.39224103,53.05834048
Inf Div,252,8/12/1941 0:00,0,INF,3,,,1,,1290,29.95985138,52.97207785
Inf Div,252,8/20/1941 0:00,0,INF,3,,,1,,486,29.01439165,53.12242389
Inf Div,252,8/21/1941 0:00,0,INF,,2,Masse,0,,476,29.04287832,53.13748935
Inf Div,252,8/23/1941 0:00,0,INF,3,,,1,,488,29.74157022,53.10360337
Inf Div,252,8/24/1941 0:00,0,INF,3,,,1,,3,30.09703031,53.09033204
Inf Div,252,9/2/1941 0:00,0,INF,,2,Masse,0,,465,32.61694856,53.87687972
Inf Div,252,9/4/1941 0:00,0,INF,,2,Masse,0,,493,32.64739611,53.87406687
Inf Div,252,9/4/1941 0:00,1,INF,,1,Elems,0,,1403,33.55781768,53.58004482
Inf Div,252,9/4/1941 0:00,0,INF,,1,Elems,0,,494,32.96575127,53.98051697
Inf Div,252,9/6/1941 0:00,0,INF,4,,,1,,479,32.91149645,53.87127484
Inf Div,252,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,497,32.88240502,53.95925273
Inf Div,252,9/8/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,496,33.01269275,53.82476494
Inf Div,252,9/10/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,451,33.0146375,53.74234275
Inf Div,252,9/10/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,452,32.88510849,53.86934451
Inf Div,253,7/11/1941 0:00,1,INF,3,,,1,,1117,28.02932266,55.80949122
Inf Div,253,7/13/1941 0:00,1,INF,3,,,1,,819,28.38196491,55.76141362
Inf Div,253,7/15/1941 0:00,1,INF,3,,,1,,1144,28.66284986,55.85934298
Inf Div,253,7/16/1941 0:00,1,INF,3,,,1,,1555,28.80629004,55.83650631
Inf Div,253,7/17/1941 0:00,1,INF,3,,,1,,666,29.01339194,55.95938908
Inf Div,253,7/19/1941 0:00,0,INF,3,,,1,,1602,29.34703289,56.02060664
Inf Div,253,7/20/1941 0:00,0,INF,3,,,1,,876,29.50212795,56.07358184
Inf Div,253,7/22/1941 0:00,0,INF,3,,,1,,1166,29.67848581,56.11781463
Inf Div,253,7/24/1941 0:00,1,INF,3,,,1,,631,30.14687413,56.26937073
Inf Div,253,7/24/1941 0:00,1,INF,,1,FWD DET,0,,632,30.07091206,56.34134175
Inf Div,253,7/26/1941 0:00,1,INF,3,,,1,,1643,30.28374866,56.30020803
Inf Div,253,7/27/1941 0:00,1,INF,3,,,1,,939,30.44555208,56.33347406
Inf Div,253,7/29/1941 0:00,1,INF,3,,,1,,1684,30.4301959,56.31742814
Inf Div,253,7/30/1941 0:00,1,INF,3,,,1,,1236,30.4382087,56.32944776
Inf Div,253,8/1/1941 0:00,1,INF,3,,,1,,723,30.41419657,56.34909223
Inf Div,253,8/2/1941 0:00,1,INF,3,,,1,,1504,30.38621029,56.32511154
Inf Div,253,8/4/1941 0:00,0,INF,3,,,1,,987,30.41600238,56.36002688
Inf Div,253,8/6/1941 0:00,0,INF,3,,,1,,1283,30.42596243,56.3594438
Inf Div,253,8/12/1941 0:00,0,INF,3,,,1,,1326,30.49259161,56.31332885
Inf Div,253,8/14/1941 0:00,0,INF,3,,,1,,992,30.49835559,56.30276533
Inf Div,253,8/18/1941 0:00,0,INF,3,,,1,,754,30.47250561,56.31646858
Inf Div,253,8/20/1941 0:00,0,INF,3,,,1,,1357,30.4778013,56.42817109
Inf Div,253,8/21/1941 0:00,0,INF,3,,,1,,1060,30.40030004,56.32948961
Inf Div,253,8/21/1941 0:00,0,INF,3,,,1,,1061,30.46012928,56.5232628
Inf Div,253,8/23/1941 0:00,0,INF,3,,,1,,1393,30.43865284,56.37195919
Inf Div,253,8/24/1941 0:00,0,INF,3,,,1,,860,30.49945369,56.33151894
Inf Div,253,8/24/1941 0:00,0,INF,3,,,1,,862,30.4089075,56.43540906
Inf Div,253,9/2/1941 0:00,1,INF,3,,,1,,766,31.67368324,56.77260588
Inf Div,253,9/2/1941 0:00,0,INF,3,,,1,,767,31.6001593,56.70551418
Inf Div,253,9/4/1941 0:00,0,INF,3,,,1,,1435,31.78340798,56.75795987
Inf Div,253,9/6/1941 0:00,0,INF,3,,,1,,139,31.90718849,56.75741115
Inf Div,253,9/8/1941 0:00,0,INF,3,,,1,,239,31.97978381,56.74821002
Inf Div,253,9/10/1941 0:00,0,INF,3,,,1,,11,31.98196765,56.7088843
Inf Div,255,7/11/1941 0:00,1,INF,3,,,1,,1097,28.08545186,53.04297024
Inf Div,255,7/11/1941 0:00,0,INF,,1,FWD DET,0,,1697,29.43887551,52.80485162
Inf Div,255,7/12/1941 0:00,1,INF,3,,,1,,1508,29.17778555,53.1307019
Inf Div,255,7/12/1941 0:00,1,INF,,1,FWD DET,0,,1510,29.40139412,52.78954207
Inf Div,255,7/13/1941 0:00,0,INF,,1,Elems,0,,83,29.71703246,53.10301897
Inf Div,255,7/15/1941 0:00,0,INF,,1,Elems,0,,1155,30.07118248,53.03629369
Inf Div,255,7/16/1941 0:00,0,INF,3,,,1,,1539,29.94199684,52.99335143
Inf Div,255,7/19/1941 0:00,0,INF,3,,,1,,1576,29.84435389,53.00130779
Inf Div,255,7/20/1941 0:00,0,INF,3,,,1,,867,29.91981762,53.00516711
Inf Div,255,7/22/1941 0:00,0,INF,3,,,1,,1170,29.93670093,52.97666855
Inf Div,255,7/26/1941 0:00,0,INF,3,,,1,,1617,29.86663891,52.99736334
Inf Div,255,7/27/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,903,29.91740665,52.98514222
Inf Div,255,7/29/1941 0:00,0,INF,3,,,1,,1651,29.92147353,52.99599886
Inf Div,255,7/30/1941 0:00,0,INF,3,,,1,,1207,29.92831604,53.0001388
Inf Div,255,8/1/1941 0:00,0,INF,3,,,1,,691,29.9458892,52.98181461
Inf Div,255,8/2/1941 0:00,0,INF,3,,,1,,1469,29.93565855,52.98193598
Inf Div,255,8/4/1941 0:00,0,INF,3,,,1,,945,29.94997165,52.97084082
Inf Div,255,8/6/1941 0:00,0,INF,3,,,1,,180,27.77511085,52.97399481
Inf Div,255,8/10/1941 0:00,0,INF,3,,,1,,586,29.91951001,52.98615342
Inf Div,255,8/12/1941 0:00,0,INF,3,,,1,,1291,29.95828499,52.96770217
Inf Div,255,8/24/1941 0:00,0,INF,3,,,1,,471,31.082776,53.4788669
